1793,1985
1364,2567
1245,848
125,2466
2245,1191
2928,1728
2638,2910
821,392
763,867
894,148
867,2444
561,291
998,1452
1557,201
2568,1328
1201,2010
2989,2783
2462,323
63,1853
464,939
956,1561
2393,1864
1249,1556
994,145
1287,1774
1238,631
407,1896
829,917
139,1375
73,1870
1479,2968
2807,1453
2292,1803
2733,2726
2811,1385
512,2227
864,1545
613,2722
326,167
2551,892
2760,2874
1431,698
2079,2772
2323,1444
1801,2937
269,2238
2507,305
2227,2391
1608,904
1150,2955
970,1556
162,2674
2073,1170
1280,1024
154,978
1059,2033
2209,488
279,734
1421,2547
1936,1140
2036,1521
407,2093
425,736
1529,1407
2578,858
1501,1084
923,448
1885,494
2575,102
690,977
2528,971
2609,1284
1825,343
1918,698
7,2146
2017,151
2141,2246
710,848
2100,1518
2476,2895
2073,1579
1871,1517
1065,644
2787,1545
2085,1544
2329,2743
706,1585
2692,921
813,793
2043,1027
2232,299
2289,2669
132,2355
2435,1422
2192,2096
2883,1439
206,635
2771,2708
481,710
1915,1146
2658,719
2393,889
1063,718
458,2741
1843,2577
901,118
2207,487
2048,787
586,2671
601,2417
295,2169
685,2066
1690,1745
878,2510
968,895
2509,379
864,110
1337,2643
1486,704
507,1093
1750,2982
2102,2868
2920,2967
2916,2658
786,481
1218,361
2972,902
2752,1756
329,1962
1602,858
2200,1900
2792,840
2711,50
1636,565
2129,732
1509,1513
1291,1198
1133,2874
1032,427
1319,1308
1964,514
323,1303
727,2018
2459,883
138,937
1151,1817
2515,1599
2101,1862
2786,26
2265,1074
2699,2186
1186,2227
641,2500
1034,1935
1896,1339
1066,40
1055,2402
2021,731
855,585
1513,2653
2451,2118
1241,532
505,419
1942,1119
2937,2325
1766,2319
1191,837
1398,2582
175,1797
262,652
2194,2279
751,2908
284,2087
133,1877
857,2319
727,836
1213,1036
2801,2394
1565,813
2894,2292
628,856
62,142
2510,2214
2591,479
1842,1910
509,2779
776,1089
983,2632
347,880
274,1127
2245,20
326,2528
2726,1650
2290,159
149,2020
22,2014
2190,1105
92,2217
4,655
461,2442
841,2459
2038,2400
1856,1640
2885,1138
2986,2400
2380,2785
2336,241
738,431
1139,392
2790,1985
234,1625
2469,133
1713,2
1207,1321
767,1493
114,876
2792,739
2908,2256
1057,2877
2726,2945
529,381
680,2939
691,665
964,1531
1786,644
58,778
2583,1412
2971,1590
2811,2906
1131,2838
188,1766
2443,2475
1059,2100
1800,2600
670,2397
1819,937
1544,25
2375,2093
2862,2406
892,1483
98,2914
1301,335
1543,269
2194,2369
458,1329
2532,747
1924,2309
1740,2379
1391,1481
2002,891
983,977
2318,988
2906,2607
2205,2688
1127,759
1387,997
1788,2492
2190,14
1835,2013
496,828
1409,1758
160,1944
1385,2032
1852,2686
475,540
588,736
75,1888
191,2874
1048,21
127,1399
1164,1216
2986,165
1663,1061
2336,296
2847,2199
2174,1674
722,492
697,270
1588,2271
2951,1167
941,1021
2230,716
2715,2978
2751,2999
1398,1707
2167,1392
74,1949
2404,230
2560,16
1710,2897
936,854
2748,376
109,2864
1535,53
1071,2005
2629,2108
1819,1496
600,1098
1062,1282
269,237
666,1935
1068,1525
1667,2922
1347,2329
2469,1594
2691,713
2077,2944
1271,2496
1955,1475
2261,2171
657,217
2615,1901
2421,2992
2943,2953
1057,2643
1231,2438
2887,59
221,1879
274,1320
2214,954
1735,202
1935,1304
2995,839
1138,1291
1598,1835
2930,2355
1630,1742
2554,2006
2637,2913
186,2841
344,1530
414,2172
1515,122
1411,739
303,512
1714,433
1910,2575
2615,1732
771,136
2965,331
2332,586
2023,1830
1839,2789
1025,1847
1053,1519
776,2224
692,365
1331,2447
1262,888
2768,2013
1601,2281
1817,2890
688,1949
1980,1142
517,1915
2036,2735
1385,1130
454,2637
2216,1053
1017,1417
1617,1718
2230,2006
519,2347
142,2896
2159,2664
1303,2633
1747,1705
605,992
1080,256
234,375
2957,2133
1170,399
2120,2481
2400,2560
492,2034
2526,48
446,1380
122,818
827,145
374,1115
1602,1160
2438,1230
766,2565
271,2271
2253,79
876,1549
2728,696
2721,2202
2506,2975
2531,231
1431,1488
1043,2963
100,928
2921,2024
1992,1994
2044,2109
2769,361
1499,972
636,602
542,2204
91,424
2972,1249
1228,2809
2124,362
2702,1067
1739,509
2254,2254
1608,1057
2810,222
1223,1310
2212,1309
2453,2137
1142,2189
337,2133
1996,1717
2863,1401
2960,592
1137,1785
2653,2580
2428,2675
884,1848
2794,548
295,1001
1670,1729
200,1820
704,83
773,637
1436,958
1499,2129
264,2672
723,2346
1875,766
2494,1841
367,2938
2897,2934
2556,2121
2094,359
252,2948
2139,843
224,97
794,1533
678,900
2070,1290
2702,637
2839,1092
2204,2369
52,1184
1993,1571
619,1809
729,118
2311,894
206,1679
1153,2195
2633,1580
2025,2672
2345,1398
165,2697
936,617
1366,2287
2790,1005
2073,2699
2673,2907
1638,925
2560,2082
1677,906
1698,886
2060,2111
2782,556
2389,882
923,1404
2184,1024
1446,2730
854,2540
1055,1000
1067,815
1857,1941
538,1729
76,1940
2175,1370
575,196
2371,1727
2709,2941
710,4
2062,2027
1212,303
1282,321
663,2232
124,2156
1886,481
219,526
2626,198
2433,1508
714,308
488,2841
1664,2925
2634,683
921,1847
1235,552
717,2329
1189,2707
2423,2074
681,1546
1293,1633
1312,131
2091,852
43,512
1530,1240
932,2782
998,1033
1730,1345
841,387
476,782
352,670
671,1136
50,2558
1929,1378
2321,1271
1939,496
1352,1330
2534,1439
886,1490
2074,1568
2025,2045
1329,2001
1696,2527
2374,1236
9,900
1941,1386
244,1406
2661,2338
258,648
1257,1122
2074,1130
1727,2090
333,941
256,193
2003,2423
137,337
404,2578
1049,982
743,2541
1627,364
2701,2906
573,1620
1764,229
1328,97
1814,1182
230,2385
2700,2318
2529,2301
2302,2542
2854,2580
152,1343
2129,2468
2858,450
484,1974
518,2986
1420,74
2281,2369
2635,1002
59,2586
1038,2355
2532,1968
1589,1729
2115,1572
969,847
1238,2026
2139,2308
2225,2968
583,2787
862,495
2887,455
2865,897
2323,2543
2080,2058
1141,2858
1122,2991
1018,750
2804,281
895,2660
2801,412
1722,373
822,1592
130,2773
1261,2563
237,2388
802,2511
1213,1134
2349,1343
1198,1430
1291,2890
202,986
1076,1031
1580,1042
1351,81
476,792
2710,2277
306,2683
275,847
2770,38
1793,610
2691,2527
2546,2943
2438,382
2022,2204
2554,745
911,217
1726,2727
2884,292
1389,1804
1319,2444
1683,63
2281,1727
1693,672
2606,1719
1024,1232
2671,2981
504,444
2042,1020
542,2957
1321,1855
523,179
2448,467
539,2036
2586,996
2496,395
455,2246
852,2503
2074,1673
1445,1295
1009,1524
2120,2228
1387,2563
38,2212
16,2832
1677,1074
1574,1292
1447,2076
471,2712
2954,734
720,548
429,1961
2843,241
592,2975
514,877
2863,1852
2765,2327
150,2307
300,1122
1552,1669
1939,2903
1430,637
974,1973
1394,1330
1268,170
1934,2966
2098,2890
1114,1083
1812,2077
1307,1842
1108,2402
2292,861
2908,1769
1059,2151
662,256
2048,21
2942,2637
190,2578
2423,552
331,1518
971,173
691,2307
461,26
2519,857
1870,2356
464,73
1247,1185
1791,1467
1993,1164
743,1812
2977,204
1003,866
1092,705
228,929
2825,1103
1422,408
1356,2098
750,874
2907,2271
984,253
449,1471
1847,2868
2362,977
1402,1670
1975,1719
1573,216
381,2256
572,166
2919,2837
344,139
2555,1738
2240,1371
492,1087
2522,716
1622,1000
658,2242
792,1101
212,774
2555,1104
2175,2635
1035,2042
2006,648
2043,1165
472,2229
1837,875
1847,720
1204,1027
205,2651
432,2867
2659,344
2816,922
1371,2906
238,591
58,2920
944,988
2130,11
2167,1731
2535,1113
2990,1389
1047,2888
2712,1678
1788,1362
1497,245
2153,860
2292,317
294,1930
460,771
2163,1036
1616,1790
898,1289
371,961
215,2019
1143,2159
1908,2772
1972,1386
1159,1482
662,2116
2743,1865
1872,283
2917,933
2439,1972
2886,491
2400,2671
256,2573
2189,1754
263,2177
2421,806
626,2418
1437,1017
26,646
478,975
2396,2980
1778,394
269,1702
1063,331
1015,2942
2469,788
1166,2267
75,792
2649,1665
1201,2381
2370,2482
1945,1032
658,2509
2657,704
1983,2617
699,1850
2801,1369
1482,1585
2127,2190
1681,662
1660,2465
2000,1832
2904,1371
2822,2908
1031,2166
2862,76
2723,1603
2388,178
1146,1125
754,2144
863,2392
1872,1942
534,2520
2074,813
2682,2133
1927,2254
1097,2620
90,2498
743,159
1505,1499
772,108
1129,817
216,2718
1580,2633
2783,2477
39,27
1586,26
2133,997
680,2803
2065,2231
757,2248
1342,577
2537,896
415,750
1305,1733
130,19
932,1858
2958,423
175,985
1643,765
1699,840
8,2193
836,2325
2045,704
2477,1117
587,961
520,261
1886,1185
2804,1003
2664,2925
840,1236
1152,2412
607,2943
1816,1217
1006,264
43,2742
1335,1634
1989,505
1126,1039
2839,707
2249,521
1159,46
2607,2956
2308,778
2559,2553
2244,1894
2211,1871
2315,269
1777,227
195,434
2823,197
1630,1687
2615,1333
514,1953
1224,2323
2160,34
466,460
1107,189
2156,2731
617,2614
2560,2094
2987,2723
790,2253
2112,2344
976,2352
1129,964
1180,1786
1511,2009
2981,240
2586,1370
886,2959
1191,2601
1905,1908
907,2258
733,414
2007,990
743,2110
1475,1785
759,291
505,2702
1120,297
735,2343
1886,2304
1886,231
719,684
1949,456
2610,1176
2403,463
1434,1241
202,376
2284,1678
2431,2116
1242,1460
804,1587
364,2214
1150,533
2014,2493
726,307
947,770
2580,2343
2597,1323
974,1109
1426,342
1935,618
2397,578
645,250
235,458
88,2440
200,743
2734,867
1450,1274
1808,513
1727,1023
646,2045
2851,154
878,2801
71,108
151,1068
2937,263
260,939
1161,443
444,95
628,2047
1482,535
898,1384
1686,2994
1258,107
2570,2504
707,2722
488,2742
616,2478
2849,2572
2128,1565
1924,2671
2320,502
2988,2767
2588,2825
2441,1189
1365,924
586,1203
1668,628
1939,348
2463,2134
2824,23
2491,1769
1925,2721
837,2879
2504,1818
17,1992
1100,98
2379,288
2005,847
2061,2858
1319,1171
999,172
943,973
2443,23
2231,1363
2617,2791
2788,2004
1167,2242
412,903
2005,2033
932,1769
827,1889
2791,1205
2513,142
226,1528
1457,1844
1484,1477
1864,724
764,808
222,1601
2484,293
1695,1736
281,753
957,2315
1306,2706
1101,2162
1267,2274
898,263
2088,1649
70,608
1838,795
2744,924
2848,1409
1542,578
1816,2172
671,1095
2468,1256
889,2345
2550,1514
1414,2013
1085,612
1433,1457
2570,2057
336,1572
1418,638
228,1089
2800,2129
985,1429
2760,1271
1063,463
2327,870
799,856
69,2199
1192,2712
439,1744
1006,713
1683,2676
89,870
2732,315
443,2645
103,1275
2125,2709
1196,1866
2688,670
124,2093
908,885
740,671
2788,2865
1431,2303
575,2438
865,2325
95,2468
532,2071
1019,1528
1646,2735
1104,475
751,2140
842,1886
1369,786
1435,676
42,1655
848,762
138,1568
2805,1731
986,1377
1919,2049
2339,2266
192,49
191,2140
1984,826
1650,1165
1048,265
1898,2259
1291,1756
2655,2571
2824,1072
527,1169
2295,1779
1940,1785
1709,446
712,2206
1944,800
1311,316
2412,101
647,2108
2278,1913
514,2910
114,601
625,2805
2380,71
345,1838
1115,311
1069,429
777,2568
1061,857
1210,2083
2011,2753
2894,2457
433,1494
958,2453
2935,963
1514,198
723,1639
2139,153
472,742
2424,2267
820,2154
2009,2720
577,773
296,2079
2164,1370
404,1303
1575,639
1948,2720
909,269
1071,818
2860,827
1515,2548
1445,2006
2946,205
1808,255
1358,2140
702,2015
1578,1150
2106,387
1452,1664
2451,1024
2311,1911
1421,2538
283,1857
1377,2319
2626,2661
2438,578
292,2134
2994,2133
1385,262
2609,358
527,517
17,516
879,781
1003,1859
759,69
2743,1042
2127,758
912,411
519,2259
2021,329
1179,296
1960,2034
1845,1728
1211,1934
2869,1502
368,236
1442,624
2041,493
1523,2582
513,1824
442,1230
481,183
2496,789
1156,1068
1914,2269
708,2190
523,2167
1135,2769
644,2875
1271,2792
897,1968
597,747
1459,2914
1673,2723
2927,2493
2362,1544
1409,466
65,161
993,2854
2141,2632
739,33
245,812
1722,993
1916,1272
1541,2439
167,1344
1018,1169
1534,744
1493,2531
1380,1164
2541,902
2738,540
1234,1543
550,2085
405,1652
245,1437
1370,1024
2468,136
2890,396
2860,2440
2706,858
627,1363
2768,2186
1099,1478
2414,709
1889,299
1195,1113
1692,2852
229,1577
1562,1871
12,732
2286,2292
1716,518
865,2142
2676,2072
1299,898
853,2772
2262,2837
2352,1641
1241,1341
2944,157
330,2272
1812,2391
2246,588
2713,1135
227,1623
2576,1473
1477,1705
1788,591
2386,1431
2019,2167
1403,2816
1757,2517
2674,1640
1701,31
2834,1866
450,810
1378,2525
187,515
866,59
307,165
2724,1364
228,2801
2339,1162
1851,897
615,1227
1433,1601
2253,409
64,753
601,102
2845,1167
1524,970
778,508
2322,22
1622,851
312,339
1642,918
2079,660
2082,890
2641,653
1480,603
1915,1275
2230,87
914,401
774,1991
2534,610
1236,1283
2225,453
1368,197
2244,2839
1748,2710
2471,2478
2156,1932
1182,1699
2618,2940
289,398
2792,1439
790,2941
2042,332
554,2147
2477,66
1854,2679
1277,425
867,501
2974,744
212,1430
2176,678
163,1958
922,1849
661,2125
2732,537
2612,1450
1152,2812
1176,2983
565,2225
2165,483
1795,2211
2582,2170
2823,1236
1402,1170
1182,1440
2136,320
1454,200
1051,430
118,1992
2836,1112
1338,917
1047,2525
1189,1471
1355,2523
1752,1813
1501,591
2416,24
2966,2171
1997,1118
444,2298
352,1017
1860,2170
739,1461
1053,2804
2870,355
1122,202
2317,915
21,1585
2639,2221
1980,1579
2075,817
2858,38
1895,2222
2758,115
946,2476
381,2931
1143,2443
123,474
2304,781
2101,2575
673,901
2833,783
2492,2880
420,1111
2191,1341
493,1993
155,1909
526,449
1286,29
2646,1792
190,2717
381,1036
2029,2451
2161,1131
905,1804
1291,601
1957,1016
1813,381
1678,575
923,537
1497,2968
2914,1223
2112,1967
663,1340
2360,836
1362,2580
463,906
2971,1941
2819,1197
2855,304
2544,1357
1204,2002
1480,2134
2249,2794
921,925
1210,790
1892,1627
146,366
206,1459
923,2369
2019,1947
1617,1153
91,1162
2032,1138
2758,54
1188,1852
1674,587
388,84
1706,2739
1103,1624
557,878
2142,2964
1887,2969
604,1077
847,1454
88,2369
413,1197
698,477
1800,1141
2227,24
375,2097
638,274
1139,2471
1766,2786
700,33
1407,2338
1082,2186
2829,494
238,128
1601,2254
2007,1711
299,2081
1311,2296
1918,1452
1923,1782
2670,1760
1561,1233
254,2903
330,2677
551,2155
1325,2687
180,1185
1231,1205
1600,480
627,2797
2872,344
1893,2062
677,130
2388,80
172,1396
1189,2319
122,2325
412,830
1191,514
1321,1132
2053,1933
1925,2280
338,694
1413,1071
1816,2721
2625,94
1000,1273
2578,2098
2422,2261
2219,499
818,88
1233,738
2070,1177
1093,2109
307,2224
2504,2555
501,327
2096,306
114,1663
1407,2745
1039,2219
426,363
290,2262
775,1334
1652,2599
2847,2249
1141,1059
670,1518
1006,26
1186,1325
2184,131
2745,1081
1763,36
1885,1429
1355,648
788,442
1807,2454
749,258
1533,1241
2928,2340
225,1007
2349,718
1165,2163
239,2680
1849,2044
585,1862
706,2478
1483,1792
2975,1390
1109,1806
1762,2797
2043,1198
2390,2855
2157,2127
2832,373
291,211
2569,1943
1827,1912
670,2908
2448,2598
1283,2226
1666,1885
266,111
2842,2551
1688,1753
1212,240
371,672
1337,1034
2485,989
597,1312
2687,2519
576,271
1949,648
1066,686
1215,2933
1108,1562
224,404
2318,1158
687,2859
1907,2114
2554,2526
405,27
372,680
1950,2206
2061,342
246,1182
964,1198
2190,930
474,1432
1833,620
1437,1268
406,459
1317,1684
903,582
2232,844
1300,1302
1391,2778
1610,2898
2780,446
2306,2292
2308,2458
1718,773
970,678
571,873
80,597
744,1169
2555,2499
119,604
898,1223
1873,2532
2069,1853
2491,2774
2199,275
2667,134
1821,1665
1065,336
1117,437
2824,271
2041,1238
770,1142
806,308
23,1302
13,2684
2376,396
1781,805
208,2349
1825,2507
2049,1112
1319,2291
1020,24
514,21
460,318
1451,2573
2345,2178
1394,1179
1449,2847
1682,878
2342,1912
2988,2564
783,1225
933,1254
914,2925
2618,2001
1068,2726
47,1850
1672,1970
2971,2137
134,357
1030,416
1812,1665
338,588
631,2790
501,2233
178,1191
2456,2458
2490,2838
34,664
1585,2280
1899,2010
1245,1196
2470,2757
2254,851
1276,464
1691,1657
2602,1397
2561,1807
269,1937
2109,1708
2925,2758
1117,2136
1230,2607
2272,1837
2898,1237
494,1998
1390,1434
811,1176
2541,2575
1581,1660
1768,841
1213,2232
2617,553
865,2375
1917,666
2621,1470
683,1460
1656,2382
1753,1642
2290,2349
2229,395
1590,1574
1815,2579
2985,2778
1977,2679
2200,592
2191,995
966,982
2932,1834
288,1135
1727,462
1457,288
390,1474
2994,1889
1527,2888
2247,1300
2272,1638
2998,61
333,1110
548,369
2412,1211
1263,1358
2308,2625
242,2342
1377,1942
1386,2231
2304,1727
1245,883
2281,1034
776,1311
545,268
2160,2082
891,454
558,713
428,233
1560,1772
1515,285
1285,1233
1508,761
246,1348
162,908
1130,2416
1221,1331
2014,1772
1991,183
505,2957
573,1499
2212,2078
528,2426
2741,2147
2663,2330
1179,2970
1318,1722
1749,2903
630,329
1279,1793
929,2054
1878,1038
202,2736
2410,2646
390,1548
1094,2522
400,1546
602,1344
1009,1168
1457,1654
290,586
859,755
798,2464
2368,2511
1335,1495
325,1818
2607,2225
432,654
427,939
1187,768
892,1793
210,2665
1761,1912
1991,1952
59,1726
151,421
2655,2811
863,456
2056,520
1808,2355
572,877
1351,2626
1814,1544
2391,367
1956,2178
2660,2175
2555,1813
1761,778
2992,366
875,1378
1343,322
2974,1951
508,2422
1300,2873
94,2654
2449,840
2845,2789
656,1163
2119,923
1667,1985
160,2020
546,372
2021,2929
2570,1617
1769,2886
2510,2359
2003,146
2601,1036
1391,1897
2735,2284
2076,1653
1378,947
2024,426
1024,970
2537,261
2469,1797
2650,1835
734,2827
385,2065
1842,1706
1492,1841
881,1547
321,1815
340,2564
1556,493
1694,42
631,448
2595,1032
797,1748
2613,2525
2757,1181
2325,1729
2582,381
2608,2746
1568,1705
2905,876
27,1138
962,714
701,167
1992,2619
578,2089
1481,2614
1878,38
940,1603
2611,1523
1319,2706
1038,110
2031,1028
1577,2718
2214,443
2261,646
2649,339
2736,1914
2290,330
313,1392
1274,1932
1293,4
85,475
146,1538
353,664
1669,957
1361,1696
192,2007
2716,1552
608,423
606,1688
689,2007
2388,2359
1533,1331
1926,773
678,1679
2932,1785
357,2894
1849,1995
25,2117
1963,936
2183,754
1500,2320
2703,2018
265,2920
274,1787
2848,2001
2242,704
1220,1542
811,2152
764,2374
463,51
1494,2671
288,1178
1666,186
2940,53
1504,2383
71,2154
1515,46
341,655
149,1269
2519,360
649,2544
2291,2060
2739,638
2876,1056
1218,424
2889,263
44,547
1874,106
1647,32
787,1972
2652,2369
962,2941
927,391
1422,2532
756,1267
2136,1289
856,308
2700,1863
969,423
300,1471
2957,2846
603,1650
921,1963
1902,926
391,1404
290,2333
609,872
959,108
584,1850
2220,357
1876,1067
2291,1001
1589,2784
2828,936
2535,2119
157,764
177,2822
1715,923
2469,2593
1,2976
1406,2055
1906,522
1930,2817
895,822
1094,726
1760,1504
2730,1789
2265,1678
668,2338
978,2462
1848,1251
727,2786
703,696
557,1202
2665,393
944,2392
2359,713
2653,788
1152,2109
1655,2017
775,2640
2318,961
2103,1994
209,2642
2217,960
2052,2211
989,1677
738,434
538,1818
827,1591
1473,327
1108,225
2867,481
2574,2197
2548,2841
1042,2338
1741,155
2725,165
2321,2773
1623,2038
1083,2970
851,2643
2914,689
2627,1689
1910,902
2524,2975
208,1729
1662,252
620,478
900,928
888,2561
954,154
2746,2260
215,2809
1896,2822
2784,1958
223,141
1969,2956
2460,966
2027,872
846,346
900,472
547,2044
2740,2592
2068,2942
2730,2055
1717,2100
2313,359
1553,936
2872,2100
897,1271
1109,547
2906,2361
1829,2084
1172,1272
1911,1752
182,2927
446,1171
1826,2330
2449,1938
2122,2561
1963,1748
2747,1479
174,1705
1430,960
2665,230
396,158
306,165
1462,2908
1641,2684
613,390
1393,2423
1451,2618
1670,841
1644,2882
2733,2520
2869,337
1251,924
4,2102
2165,196
1366,357
40,1005
2901,702
2399,2309
2303,34
1141,1353
101,569
2993,1566
2627,891
835,2736
2933,2700
2377,247
1621,839
1945,245
572,405
604,1976
1088,927
2692,2232
216,2209
363,1555
550,1508
1320,339
1783,331
2969,1105
1408,420
2529,759
1825,557
1810,2721
2874,292
2899,1472
2182,1400
137,1042
299,16
2369,1285
1842,638
486,2110
576,2891
484,1194
1932,82
1886,2069
2361,2281
546,382
391,890
38,582
864,2037
2276,1487
2001,2150
1298,1931
2400,10
1559,2503
201,403
2578,2959
1824,1196
2299,1107
2626,11
22,2428
690,943
2434,1154
2784,480
2798,1085
2982,1447
1611,2357
2732,2302
312,1675
1625,1866
552,595
2300,777
2464,2016
2852,2029
2932,1507
179,707
2152,1804
1057,1228
133,603
653,2530
2485,2635
1875,2830
2860,1934
179,766
888,447
886,2668
1141,2009
2622,1440
1509,464
1473,2815
2318,1153
815,2133
1384,2184
322,2953
1585,885
2051,1378
2339,810
2353,1038
1986,2305
722,1357
2715,2809
2480,681
718,2508
2885,2876
199,2583
1895,1538
920,2832
675,937
1044,2346
390,297
1053,1932
912,2666
1187,16
1808,1049
1754,1171
294,1302
529,1542
657,662
1591,2089
484,398
2607,1089
623,2419
2903,903
2170,2705
2022,2448
469,1353
297,161
1478,1983
2847,1423
1091,371
1936,698
118,289
1848,1774
1345,2866
1203,174
197,286
2600,493
2283,914
2978,1227
721,1695
1192,326
1358,1032
1200,566
1047,2419
1420,1535
530,1752
2017,357
496,1819
1128,465
866,2898
1875,107
648,1787
173,1389
2889,1164
457,1524
2460,2521
2530,2010
842,749
2357,358
1043,1021
925,424
2410,1351
2610,1513
1637,1018
354,2798
2238,90
2451,31
1086,108
2425,1960
1308,2148
2631,560
683,1210
2729,1665
2833,2134
2068,2147
1781,1718
1344,1920
944,2936
1575,1947
2810,372
890,451
1080,439
1470,11
1821,469
190,2286
1574,2393
1379,527
1075,2304
116,1816
2945,1502
444,784
715,449
2566,2489
2498,2578
189,2385
1306,949
1629,813
1860,1063
1150,67
2731,398
2696,2109
2066,2014
5,294
1676,2104
2355,514
1145,2543
2774,1063
192,1977
1330,768
429,2172
1266,111
1666,1358
2398,2679
1579,0
763,1455
468,1326
1476,2436
265,213
2151,2961
997,518
584,2778
2621,1841
2820,2237
1615,2123
2244,2713
1869,1733
2784,61
39,1231
1537,2495
647,1633
1882,696
1,328
265,316
784,2312
1031,1428
1172,763
2264,530
2653,204
1365,1842
59,64
444,2057
2441,1088
67,742
672,1559
1035,384
2603,1612
921,387
1411,2022
422,1050
1977,2852
2153,1829
2841,1566
1453,1836
1249,2742
2389,1127
2634,1378
420,2298
1609,1722
220,541
1523,1058
1003,2794
319,873
1691,587
1602,1298
278,2541
1454,118
1314,27
1185,2502
187,554
2791,491
1233,2739
2668,2911
809,652
407,2175
1780,233
279,1937
2508,66
1024,1165
2160,570
2946,1894
1806,2045
2806,851
1953,2153
537,680
1136,2344
648,461
692,2925
668,966
507,878
510,426
1929,683
2996,1358
618,2612
2692,2056
1591,2361
1282,826
1012,1230
1190,321
2197,225
1916,1798
1938,481
1519,2476
2919,1414
2236,758
1974,494
1634,2646
910,1315
1679,100
150,2817
1080,2629
866,1012
121,494
1930,1078
1357,1666
1892,642
1340,18
2722,534
2834,1409
2355,2133
2575,1984
2428,705
2250,2310
1497,1767
2927,2978
2570,2498
2091,1192
2867,1059
2628,1507
1516,43
2164,2634
195,2990
2124,1260
2954,2229
1826,959
2127,197
561,2951
1185,1153
1106,1681
386,1392
2139,1019
594,732
1157,2269
329,2859
2199,602
2407,264
2108,86
2971,2516
1879,2290
2389,2876
1292,19
2539,716
1475,1830
2277,1722
432,448
1609,964
2372,2280
2716,143
1049,574
689,2887
2161,1612
2775,459
119,242
477,2304
2536,703
2188,937
1366,394
1054,1610
2153,1482
2962,937
1063,547
149,1311
312,1490
223,2607
919,2870
2195,2387
2378,559
271,862
1033,902
1527,1116
819,1079
616,690
2002,1674
2452,1204
2723,1876
497,2373
1718,1502
1666,243
2856,1503
2006,2037
674,2610
1888,2969
750,1628
130,2033
554,1177
160,666
2519,901
136,427
2668,2410
242,1216
2405,820
196,888
1466,940
707,669
1381,2551
1272,61
155,2657
420,906
1827,2857
2532,125
1105,2983
511,2507
574,2285
2479,1563
1727,2038
2022,1883
2100,1053
574,1229
1915,543
1525,2454
742,2288
2386,477
1342,311
1467,361
1762,2526
1316,290
2189,995
2363,2020
756,1324
2442,2771
1752,1508
1031,2622
2066,1763
2023,1250
2939,998
2536,1196
1813,614
877,2298
2063,2539
960,1280
1211,1299
2218,1025
372,1597
957,1889
1202,2074
2633,1891
311,414
1618,2386
784,1344
1129,1133
586,1007
734,75
1425,2569
601,2079
109,2949
1965,1850
1147,2620
2259,2803
1831,74
1374,2911
2430,818
859,2436
2957,483
314,1655
826,1662
2695,310
2900,2254
2096,1966
517,786
2791,1864
76,2255
2160,2553
2415,1308
2757,1946
1699,1180
586,2400
1431,66
1415,2210
2236,1579
2153,2981
1113,2571
1546,2041
27,1957
889,1466
1479,2366
918,2158
2561,2550
1026,2812
318,2252
536,1562
2848,711
948,2703
2526,260
2035,499
1377,1864
2857,714
1404,451
